EpochTime,3.feed_29.PM25_UG_M3..3.feed_29.PM25T_UG_M3
1527582600,11
1527586200,15
1527589800,21
1527593400,14
1527597000,18
1527600600,18
1527604200,15
1527607800,19
1527611400,11
1527615000,7
1527618600,8
1527622200,16
1527625800,21
1527629400,11
1527633000,15
1527636600,15
1527640200,15
1527643800,13
1527647400,13
1527651000,11
1527654600,9
1527658200,8
1527661800,9
1527665400,9
1527669000,7
1527672600,4
1527676200,4
1527679800,4
1527683400,6
1527687000,4
1527690600,3
1527694200,3
1527697800,2
1527701400,3
1527705000,6
1527708600,6
1527712200,3
1527715800,2
1527719400,3
1527723000,2
1527726600,3
1527730200,4
1527733800,4
1527737400,3
1527741000,4
1527744600,1
1527748200,1
1527751800,2
1527755400,1
1527759000,4
1527762600,6
1527766200,10
1527769800,15
1527773400,18
1527777000,11
1527780600,16
1527784200,6
1527787800,8
1527791400,12
1527795000,15
1527798600,17
1527802200,16
1527805800,19
1527809400,21
1527813000,15
1527816600,13
1527820200,11
1527823800,11
1527827400,7
1527831000,11
1527834600,11
1527838200,10
1527841800,14
1527845400,15
1527849000,11
1527852600,10
1527856200,9
1527859800,8
1527870600,7
1527874200,9
1527877800,12
1527881400,12
1527885000,11
1527888600,10
1527892200,12
1527895800,10
1527899400,19
1527910200,5
1527913800,6
1527917400,7
1527921000,6
1527924600,4
1527928200,5
1527931800,4
1527935400,6
1527939000,7
1527942600,9
1527946200,10
1527949800,11
1527953400,10
1527957000,8
1527960600,6
1527964200,6
1527967800,5
1527971400,3
1527975000,3
1527978600,6
1527982200,4
1527985800,1
1527989400,2
1527993000,4
1527996600,3
1528000200,4
1528003800,5
1528007400,5
1528011000,3
1528014600,3
1528018200,4
1528021800,2
1528025400,3
1528029000,4
1528032600,9
1528036200,16
1528039800,26
1528043400,13
1528047000,19
1528050600,10
1528054200,2
1528057800,2
1528061400,1
1528065000,0
1528068600,1
1528072200,8
1528075800,7
1528079400,5
1528083000,4
1528086600,7
1528090200,16
1528093800,28
1528097400,19
1528101000,15
1528104600,14
1528108200,14
1528111800,5
1528115400,3
1528119000,6
1528122600,4
1528126200,3
1528129800,3
1528133400,1
1528137000,1
1528140600,2
1528144200,3
1528147800,4
1528151400,3
1528155000,2
1528158600,3
1528162200,2
1528165800,3
1528169400,0
1528173000,14
1528176600,29
1528180200,26
1528183800,27
1528187400,29
1528191000,15
1528194600,9
1528198200,2
1528201800,9
1528205400,8
1528209000,3
1528212600,1
1528216200,1
1528219800,2
1528223400,4
1528227000,2
1528230600,2
1528234200,6
1528237800,7
1528241400,4
1528245000,4
1528248600,6
1528252200,8
1528255800,6
1528259400,3
1528263000,2
1528266600,3
1528270200,4
1528273800,3
1528277400,3
1528281000,4
1528284600,1
1528288200,2
1528291800,4
1528295400,2
1528299000,4
1528302600,3
1528306200,4
1528309800,4
1528313400,3
1528317000,5
1528320600,4
1528324200,4
1528327800,4
1528331400,6
1528335000,6
1528338600,6
1528342200,8
1528345800,12
1528349400,8
1528353000,9
1528356600,27
1528360200,24
1528363800,20
1528367400,19
1528371000,14
1528374600,9
1528378200,11
1528381800,21
1528385400,13
1528389000,14
1528392600,12
1528396200,10
1528399800,7
1528403400,7
1528407000,6
1528410600,10
1528414200,9
1528417800,10
1528421400,20
1528425000,48
1528428600,42
1528432200,60
1528435800,52
1528439400,38
1528443000,23
1528446600,25
1528450200,26
1528453800,30
1528457400,19
1528461000,25
1528464600,25
1528468200,26
1528471800,19
1528475400,19
1528479000,18
1528482600,15
1528486200,16
1528489800,16
1528493400,15
1528497000,17
1528500600,14
1528504200,7
1528507800,9
1528511400,20
1528515000,19
1528518600,11
1528522200,11
1528525800,9
1528529400,10
1528533000,10
1528536600,7
1528540200,11
1528543800,14
1528547400,12
1528551000,12
1528554600,11
1528558200,15
1528561800,25
1528565400,19
1528569000,17
1528572600,19
1528576200,16
1528579800,18
1528583400,22
1528587000,26
1528590600,24
1528594200,26
1528597800,25
1528601400,23
1528605000,24
1528608600,23
1528612200,11
1528615800,11
1528619400,11
1528623000,16
1528626600,10
1528630200,4
1528633800,5
1528637400,3
1528641000,2
1528644600,4
1528648200,5
1528651800,6
1528655400,12
1528659000,12
1528662600,12
1528666200,11
1528698600,1
1528702200,4
1528705800,-1
1528709400,-1
1528713000,-2
1528716600,-2
1528723800,0
1528727400,0
1528731000,0
1528734600,1
1528738200,0
1528741800,-1
1528745400,0
1528749000,0
1528752600,0
1528756200,1
1528759800,2
1528763400,1
1528767000,2
1528770600,3
1528774200,3
1528777800,1
1528781400,0
1528785000,1
1528788600,1
1528792200,1
1528795800,0
1528799400,0
1528803000,0
1528806600,5
1528810200,2
1528813800,0
1528817400,2
1528821000,0
1528824600,3
1528828200,4
1528831800,1
1528835400,1
1528839000,4
1528842600,3
1528846200,4
1528849800,4
1528853400,5
1528857000,4
1528860600,3
1528864200,3
1528867800,8
1528871400,15
1528875000,16
1528878600,16
1528882200,19
1528885800,11
1528889400,14
1528893000,10
1528896600,9
1528900200,11
1528903800,12
1528907400,14
1528911000,16
1528914600,15
1528918200,14
1528921800,13
1528925400,13
1528929000,13
1528932600,13
1528936200,13
1528939800,7
1528943400,11
1528947000,8
1528950600,11
1528954200,13
1528957800,9
1528961400,9
1528965000,31
1528968600,37
1528972200,34
1528975800,18
1528979400,10
1528983000,11
1528986600,9
1528990200,10
1528993800,6
1528997400,5
1529001000,5
1529004600,3
1529008200,3
1529011800,4
1529015400,4
1529019000,5
1529022600,5
1529026200,3
1529029800,3
1529033400,19
1529037000,72
1529040600,53
1529044200,58
1529047800,47
1529051400,42
1529055000,40
1529058600,28
1529062200,49
1529065800,39
1529069400,15
1529073000,10
1529076600,7
1529080200,6
1529083800,4
1529087400,3
1529091000,3
1529094600,4
1529098200,4
1529101800,2
1529105400,4
1529109000,4
1529112600,20
1529116200,54
1529119800,52
1529123400,46
1529127000,54
1529130600,59
1529134200,60
1529137800,34
1529141400,32
1529145000,16
1529148600,25
1529152200,45
1529155800,19
1529159400,17
1529163000,14
1529166600,23
1529170200,21
1529173800,12
1529177400,12
1529181000,13
1529184600,10
1529188200,9
1529191800,15
1529195400,13
1529199000,14
1529202600,19
1529206200,20
1529209800,17
1529213400,12
1529217000,12
1529220600,15
1529224200,18
1529227800,15
1529231400,14
1529235000,25
1529238600,21
1529242200,27
1529245800,35
1529249400,23
1529253000,20
1529256600,14
1529260200,12
1529263800,10
1529267400,10
1529271000,14
1529274600,14
1529278200,15
1529281800,18
1529285400,23
1529289000,33
1529292600,38
1529296200,45
1529299800,36
1529303400,31
1529307000,37
1529310600,41
1529314200,38
1529317800,30
1529321400,28
1529325000,22
1529328600,22
1529332200,21
1529335800,18
1529339400,17
1529343000,17
1529346600,15
1529350200,12
1529353800,15
1529357400,16
1529361000,17
1529364600,19
1529368200,17
1529371800,20
1529375400,23
1529379000,22
1529382600,22
1529386200,20
1529389800,18
1529393400,17
1529397000,15
1529400600,9
1529404200,11
1529407800,7
1529411400,7
1529415000,9
1529418600,11
1529422200,1
1529425800,0
1529429400,2
1529433000,-1
1529436600,3
1529440200,3
1529443800,3
1529447400,0
1529451000,6
1529454600,3
1529458200,6
1529461800,5
1529465400,3
1529469000,5
1529472600,5
1529476200,10
1529479800,25
1529483400,13
1529487000,12
1529490600,9
1529494200,9
1529497800,26
1529501400,18
1529505000,10
1529508600,9
1529512200,7
1529515800,7
1529519400,11
1529523000,10
1529526600,5
1529530200,6
1529533800,7
1529537400,6
1529548200,9
1529551800,1
1529555400,1
1529559000,2
1529562600,4
1529566200,7
1529569800,11
1529573400,7
1529577000,8
1529580600,6
1529584200,6
1529587800,6
1529591400,7
1529595000,10
1529598600,10
1529602200,9
1529605800,6
1529609400,5
1529613000,5
1529616600,6
1529620200,9
1529623800,6
1529627400,8
1529631000,7
1529634600,7
1529638200,8
1529641800,7
1529645400,5
1529649000,5
1529652600,7
1529656200,3
1529659800,6
1529663400,6
1529667000,5
1529670600,6
1529674200,6
1529677800,4
1529681400,7
1529685000,3
1529688600,1
1529692200,2
1529695800,3
1529699400,4
1529703000,1
1529706600,0
1529710200,1
1529713800,1
1529717400,0
1529721000,2
1529724600,1
1529728200,0
1529731800,1
1529735400,0
1529739000,0
1529742600,1
1529746200,0
1529749800,3
1529753400,19
1529757000,18
1529760600,14
1529764200,14
1529767800,15
1529771400,13
1529775000,7
1529778600,5
1529782200,6
1529785800,7
1529789400,6
1529793000,8
1529796600,4
1529800200,5
1529803800,8
1529807400,14
1529811000,18
1529814600,7
1529818200,11
1529821800,10
1529825400,12
1529829000,12
1529832600,11
1529836200,13
1529839800,12
1529843400,9
1529847000,5
1529850600,4
1529854200,6
1529857800,5
1529861400,7
1529865000,5
1529868600,4
1529872200,11
1529875800,10
1529879400,7
1529883000,13
1529886600,4
1529890200,11
1529893800,9
1529897400,9
1529901000,6
1529904600,8
1529908200,5
1529911800,4
1529915400,4
1529919000,4
1529922600,3
1529926200,5
1529929800,5
1529933400,5
1529937000,10
1529940600,8
1529944200,8
1529947800,9
1529951400,9
1529955000,9
1529958600,9
1529962200,11
1529965800,8
1529969400,11
1529973000,7
1529976600,8
1529980200,7
1529983800,7
1529987400,6
1529991000,8
1529994600,7
1529998200,5
1530001800,7
1530005400,10
1530009000,5
1530012600,4
1530016200,5
1530019800,4
1530023400,4
1530027000,6
1530030600,5
1530034200,4
1530037800,8
1530041400,5
1530045000,7
1530048600,6
1530052200,7
1530055800,6
1530059400,7
1530063000,4
1530066600,7
1530070200,8
1530073800,7
1530077400,6
1530081000,8
1530084600,5
1530088200,5
1530091800,4
1530095400,12
1530099000,10
1530102600,5
1530106200,3
1530109800,4
1530113400,9
1530117000,11
1530120600,8
1530124200,7
1530127800,14
1530131400,12
1530135000,13
1530138600,19
1530142200,8
1530145800,9
1530149400,5
1530153000,4
1530156600,5
1530160200,9
1530163800,15
1530167400,12
1530171000,8
1530174600,6
1530178200,6
1530181800,5
1530185400,7
1530189000,10
1530192600,10
1530196200,14
1530199800,10
1530203400,9
1530207000,9
1530210600,8
1530214200,7
1530217800,8
1530221400,10
1530225000,12
1530228600,10
1530232200,9
1530235800,10
1530239400,11
1530243000,36
1530246600,48
1530250200,39
1530253800,42
1530257400,34
1530261000,38
1530264600,26
1530268200,30
1530271800,44
1530275400,37
1530279000,53
1530282600,15
1530286200,11
1530289800,14
1530293400,20
1530297000,18
1530300600,16
1530304200,18
1530307800,16
1530311400,15
1530315000,13
1530318600,13
1530322200,27
1530325800,46
1530329400,67
1530333000,64
1530336600,38
1530340200,20
1530343800,17
1530347400,16
1530351000,27
1530354600,56
1530358200,35
1530361800,22
1530365400,16
1530369000,22
1530372600,15
1530376200,17
1530379800,16
1530383400,13
1530387000,17
1530390600,12
1530394200,7
1530397800,13
1530401400,15
1530405000,13
1530408600,16
1530412200,31
1530415800,65
1530419400,70
1530423000,34
1530426600,28
1530430200,37
1530433800,34
1530437400,28
1530441000,25
1530444600,20
1530448200,20
1530451800,14
1530455400,21
1530459000,18
1530462600,16
1530466200,10
1530469800,9
1530473400,7
1530477000,12
1530480600,12
1530484200,18
1530487800,17
1530491400,14
1530495000,19
1530498600,37
1530502200,30
1530505800,42
1530509400,37
1530513000,36
1530516600,42
1530520200,29
1530523800,33
1530527400,40
1530531000,29
1530534600,22
1530538200,10
1530541800,10
1530545400,11
1530549000,12
1530552600,5
1530556200,9
1530559800,9
1530563400,10
1530567000,3
1530581400,5
1530585000,1
1530588600,0
1530592200,0
1530595800,8
1530599400,3
1530603000,5
1530606600,5
1530610200,2
1530613800,7
1530617400,3
1530621000,9
1530624600,11
1530628200,6
1530631800,0
1530635400,9
1530639000,3
1530642600,7
1530646200,3
1530649800,4
1530653400,12
1530657000,6
1530660600,10
1530664200,12
1530667800,4
1530671400,1
1530675000,7
1530678600,6
1530682200,6
1530685800,13
1530689400,10
1530693000,8
1530696600,8
1530700200,6
1530703800,11
1530707400,28
1530711000,14
1530714600,14
1530718200,25
1530721800,26
1530725400,22
1530729000,10
1530732600,12
1530736200,11
1530739800,10
1530743400,17
1530747000,16
1530750600,8
1530754200,25
1530757800,32
1530761400,33
1530765000,20
1530768600,17
1530772200,22
1530775800,22
1530779400,22
1530783000,14
1530786600,16
1530790200,14
1530793800,18
1530797400,9
1530801000,13
1530804600,13
1530808200,14
1530811800,14
1530815400,18
1530819000,14
1530822600,13
1530826200,15
1530829800,7
1530833400,8
1530837000,7
1530840600,8
1530844200,16
1530847800,11
1530851400,12
1530855000,14
1530858600,6
1530862200,8
1530865800,10
1530869400,10
1530873000,8
1530876600,7
1530880200,4
1530883800,8
1530887400,12
1530891000,20
1530894600,15
1530898200,10
1530901800,5
1530905400,14
1530909000,7
1530912600,0
1530916200,2
1530919800,3
1530923400,2
1530927000,6
1530930600,4
1530934200,4
1530937800,5
1530941400,3
1530945000,3
1530948600,2
1530952200,3
1530955800,1
1530959400,1
1530963000,0
1530966600,0
1530970200,1
1530973800,0
1530977400,0
1530981000,0
1530984600,-1
1530988200,0
1530991800,1
1530995400,0
1530999000,1
1531002600,3
1531006200,2
1531009800,4
1531013400,2
1531017000,7
1531020600,12
1531024200,5
1531027800,2
1531031400,3
1531035000,4
1531038600,5
1531042200,8
1531045800,8
1531049400,3
1531053000,4
1531056600,3
1531060200,2
1531063800,1
1531067400,3
1531071000,2
1531074600,3
1531078200,3
1531081800,5
1531085400,3
1531089000,2
1531092600,6
1531096200,5
1531099800,5
1531103400,8
1531107000,5
1531110600,6
1531114200,6
1531117800,7
1531121400,33
1531125000,47
1531128600,44
1531132200,29
1531135800,28
1531139400,31
1531143000,34
1531146600,22
1531150200,10
1531153800,7
1531157400,6
1531161000,7
1531164600,7
1531168200,8
1531171800,6
1531175400,6
1531179000,10
1531182600,10
1531186200,12
1531189800,27
1531193400,39
1531197000,47
1531200600,47
1531204200,39
1531207800,43
1531211400,39
1531215000,42
1531218600,35
1531222200,35
1531225800,22
1531229400,8
1531233000,2
1531236600,14
1531240200,12
1531243800,12
1531247400,13
1531251000,11
1531254600,10
1531258200,13
1531261800,15
1531265400,17
1531269000,18
1531272600,25
1531276200,15
1531287000,4
1531290600,8
1531294200,7
1531297800,6
1531301400,7
1531305000,7
1531308600,8
1531312200,9
1531315800,8
1531319400,10
1531323000,15
1531326600,8
1531330200,10
1531333800,16
1531337400,10
1531341000,11
1531344600,5
1531348200,8
1531351800,10
1531355400,10
1531359000,9
1531362600,12
1531366200,11
1531369800,12
1531373400,12
1531377000,10
1531380600,9
1531384200,7
1531387800,7
1531391400,6
1531395000,4
1531398600,5
1531402200,4
1531405800,4
1531409400,5
1531413000,8
1531416600,7
1531420200,9
1531423800,6
1531427400,5
1531431000,9
1531434600,6
1531438200,6
1531441800,8
1531445400,8
1531449000,6
1531452600,7
1531456200,8
1531459800,7
1531463400,7
1531467000,7
1531470600,9
1531474200,8
1531477800,6
1531481400,7
1531485000,6
1531488600,12
1531492200,10
1531495800,15
1531499400,18
1531503000,17
1531506600,14
1531510200,13
1531513800,14
1531517400,19
1531521000,18
1531524600,19
1531528200,17
1531531800,18
1531535400,17
1531539000,12
1531542600,12
1531546200,16
1531549800,11
1531553400,14
1531557000,15
1531560600,23
1531564200,39
1531567800,30
1531571400,22
1531575000,19
1531578600,21
1531582200,22
1531585800,16
1531589400,16
1531593000,14
1531596600,13
1531600200,14
1531603800,13
1531607400,13
1531611000,14
1531614600,18
1531618200,23
1531621800,35
1531625400,51
1531629000,44
1531632600,52
1531636200,48
1531639800,54
1531643400,44
1531647000,34
1531650600,33
1531654200,13
1531657800,18
1531661400,17
1531665000,10
1531668600,11
1531672200,18
1531675800,16
1531679400,21
1531683000,21
1531686600,11
1531690200,23
1531693800,10
1531697400,9
1531701000,20
1531704600,20
1531708200,12
1531711800,7
1531715400,18
1531719000,19
1531722600,10
1531726200,7
1531729800,13
1531733400,16
1531737000,14
1531740600,15
1531744200,21
1531747800,22
1531751400,32
1531755000,19
1531758600,17
1531762200,19
1531765800,13
1531769400,8
1531773000,8
1531776600,22
1531780200,25
1531783800,17
1531787400,14
1531791000,22
1531794600,16
1531798200,13
1531801800,14
1531805400,15
1531809000,13
1531812600,17
1531816200,16
1531819800,15
1531823400,15
1531827000,11
1531830600,12
1531834200,11
1531837800,11
1531841400,14
1531845000,15
1531866600,12
1531870200,7
1531873800,3
1531877400,3
1531881000,3
1531884600,0
1531888200,0
1531891800,1
1531895400,1
1531899000,1
1531902600,2
1531906200,2
1531909800,0
1531913400,1
1531917000,3
1531920600,6
1531924200,1
1531927800,3
1531931400,4
1531935000,5
1531938600,5
1531942200,5
1531945800,3
1531949400,3
1531953000,5
1531956600,5
1531960200,6
1531963800,7
1531967400,9
1531971000,26
1531974600,15
1531978200,10
1531981800,8
1531985400,7
1531989000,7
1531992600,8
1531996200,10
1531999800,4
1532003400,8
1532007000,11
1532025000,1
1532028600,3
1532032200,4
1532035800,4
1532039400,3
1532043000,6
1532046600,8
1532050200,6
1532053800,7
1532057400,9
1532061000,7
1532064600,4
1532068200,9
1532071800,5
1532075400,5
1532079000,5
1532082600,6
1532086200,8
1532089800,7
1532093400,7
1532097000,7
1532100600,6
1532104200,11
1532107800,11
1532111400,10
1532115000,14
1532118600,11
1532122200,27
1532125800,6
1532129400,4
1532133000,12
1532136600,10
1532140200,4
1532143800,2
1532147400,4
1532151000,6
1532154600,7
1532158200,12
1532161800,8
1532165400,7
1532169000,7
1532172600,10
1532176200,9
1532179800,8
1532183400,7
1532187000,11
1532190600,10
1532194200,4
1532197800,5
1532201400,5
1532205000,5
1532208600,4
1532212200,3
1532215800,2
1532219400,2
1532223000,2
1532226600,2
1532230200,0
1532233800,1
1532237400,0
1532241000,0
1532244600,1
1532248200,0
1532251800,2
1532255400,1
1532259000,1
1532262600,3
1532266200,16
1532269800,9
1532273400,8
1532277000,8
1532280600,7
1532284200,12
1532287800,9
1532291400,19
1532295000,11
1532298600,8
1532302200,42
1532305800,26
1532309400,14
1532313000,8
1532316600,5
1532320200,5
1532323800,2
1532327400,3
1532331000,3
1532334600,5
1532338200,6
1532341800,7
1532345400,9
1532349000,7
1532352600,10
1532356200,13
1532359800,14
1532363400,9
1532367000,9
1532370600,2
1532374200,2
1532377800,0
1532381400,8
1532385000,8
1532388600,9
1532392200,2
1532395800,6
1532399400,8
1532403000,5
1532406600,5
1532410200,5
1532413800,5
1532417400,7
1532421000,7
1532424600,7
1532428200,8
1532431800,7
1532435400,9
1532439000,10
1532442600,8
1532457000,0
1532460600,2
1532464200,2
1532467800,0
1532471400,0
1532475000,-1
1532478600,0
1532482200,2
1532485800,0
1532489400,0
1532493000,4
1532496600,3
1532500200,0
1532503800,0
1532507400,2
1532511000,3
1532514600,4
1532518200,5
1532521800,5
1532525400,6
1532529000,8
1532532600,9
1532536200,9
1532539800,8
1532543400,7
1532547000,9
1532550600,12
1532554200,10
1532557800,10
1532561400,8
1532565000,4
1532568600,6
1532572200,5
1532575800,6
1532579400,3
1532583000,5
1532586600,8
1532590200,12
1532593800,17
1532597400,16
1532601000,20
1532604600,20
1532608200,17
1532611800,13
1532615400,18
1532619000,14
1532622600,15
1532626200,12
1532629800,13
1532633400,12
1532637000,14
1532640600,7
1532644200,7
1532647800,7
1532651400,9
